fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
6.4,0.42,0.09,2.3,0.054,0.99724,3.41,0.68,10.4,5.69862,2.58,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.2,0.785,0.0,2.1,0.06,0.99664,3.59,0.61,10.0,5.49832,2.64375,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.8,0.64,0.03,2.3,0.075,0.99545,3.36,0.58,10.4,5.697725,2.7075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.63,0.01,2.4,0.076,0.99522,3.34,0.53,10.8,5.89761,2.7199999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,1.04,0.08,2.3,0.067,0.99648,3.52,0.57,11.0,5.99824,2.835,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.98,0.05,2.1,0.061,0.99705,3.31,0.55,9.7,5.3485249999999995,2.91,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.0,0.69,0.11,1.4,0.084,0.99578,2.88,0.47,9.7,5.34789,3.42,Dry,"Complex,Spicy",Soft,Medium,Live
6.7,0.7,0.08,3.75,0.067,0.99334,3.43,0.52,12.6,6.79667,2.7275,Sweet,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.6,0.35,0.6,2.6,0.073,0.99656,3.38,0.79,11.1,6.04828,2.9825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.6,0.08,1.8,0.071,0.99336,3.38,0.54,11.0,5.99668,2.54,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.3,0.47,0.11,2.2,0.048,0.99182,3.54,0.88,13.5666666666667,7.27924333333335,2.355,Semi-Dry,Simple,Robust,Full-Bodied,Liveliness
5.3,0.47,0.11,2.2,0.048,0.99182,3.54,0.88,13.6,7.29591,2.355,Semi-Dry,Simple,Robust,Full-Bodied,Liveliness
7.1,0.875,0.05,5.7,0.082,0.99808,3.4,0.52,10.2,5.59904,2.85625,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.62,0.03,1.5,0.08,0.99498,3.66,0.62,10.1,5.54749,2.4775,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.2,0.58,0.54,2.1,0.114,0.99719,3.33,0.57,10.3,5.648595,2.9125,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.1,0.33,0.44,1.5,0.042,0.99542,3.35,0.61,10.7,5.847709999999999,3.0549999999999997,Dry,Simple,"Balanced,Structured",Medium,Live
6.8,0.91,0.06,2.0,0.06,0.99592,3.53,0.64,10.9,5.94796,2.8249999999999997,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.655,0.16,2.1,0.074,0.99606,3.37,0.55,9.7,5.34803,2.79625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.68,0.21,2.1,0.07,0.99546,3.38,0.6,10.3,5.64773,2.7675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.64,0.05,1.9,0.066,0.99496,3.52,0.78,10.6,5.79748,2.5524999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.2,0.57,0.1,2.1,0.048,0.99448,3.44,0.76,10.8,5.89724,2.5775,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.1,0.22,0.49,1.8,0.039,0.99344,3.39,0.56,12.4,6.69672,2.8,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.2,0.65,0.06,1.6,0.05,0.99348,3.57,0.54,11.95,6.47174,2.62,Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.4,0.31,0.09,1.4,0.066,0.99459,3.42,0.7,10.0,5.497295,2.5549999999999997,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.0,0.43,0.02,1.9,0.08,0.99492,3.35,0.81,10.6,5.79746,2.6999999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.895,0.04,2.3,0.068,0.99582,3.53,0.58,10.8,5.89791,2.76625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.725,0.04,1.5,0.076,0.99508,3.26,0.53,9.6,5.29754,2.8812499999999996,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.82,0.29,4.3,0.083,0.99642,3.16,0.53,9.4,5.19821,3.0174999999999996,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.585,0.18,2.4,0.078,0.99638,3.31,0.54,9.8,5.3981900000000005,2.84375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.44,0.39,2.5,0.077,0.99555,3.51,0.69,11.0,5.997775,2.635,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.7,0.76,0.02,1.8,0.078,0.996,3.55,0.63,9.95,5.473,2.7575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.81,0.05,2.0,0.07,0.99562,3.51,0.66,10.8,5.897810000000001,2.7924999999999995,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.27,0.6,2.1,0.074,0.99814,3.38,0.72,10.6,5.7990699999999995,2.8374999999999995,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.18,0.4,1.8,0.062,0.9941,3.28,0.7,11.1,6.04705,2.94,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.36,0.21,2.2,0.047,0.99661,3.47,0.77,9.7,5.348305,2.6100000000000003,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.1,0.69,0.04,2.1,0.068,0.99712,3.44,0.67,9.8,5.398560000000001,2.8175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.79,0.04,2.2,0.061,0.99588,3.53,0.65,10.4,5.69794,2.69,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.56,0.15,1.8,0.078,0.99294,3.33,0.6,10.5,5.74647,2.6100000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.9,0.84,0.21,4.1,0.074,0.99842,3.53,0.72,9.23333333333333,5.115876666666665,2.87,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.9,0.84,0.21,4.1,0.074,0.99842,3.53,0.72,9.25,5.12421,2.87,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.4,0.47,0.46,2.2,0.114,0.99647,3.32,0.63,10.5,5.748235,2.9125,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.7,0.08,2.6,0.106,0.99665,3.44,0.58,10.2,5.598325,2.705,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.48,0.2,1.9,0.082,0.99585,3.39,0.43,9.05,5.022925000000001,2.7425,Semi-Dry,"Complex,Spicy",Soft,Light,Live
6.8,0.48,0.25,2.0,0.076,0.9953,3.34,0.6,10.4,5.69765,2.7175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.42,0.19,2.0,0.075,0.99522,3.39,0.78,10.0,5.49761,2.5,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.7,0.48,0.08,2.1,0.064,0.99552,3.33,0.64,9.7,5.347759999999999,2.6475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.47,0.08,2.2,0.064,0.99553,3.3,0.65,9.6,5.297765,2.6624999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.53,0.07,1.7,0.071,0.9951,3.29,0.66,10.8,5.897550000000001,2.7475,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.29,0.49,2.2,0.096,0.99714,3.31,0.67,10.1,5.54857,2.9975,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.69,0.08,2.1,0.063,0.99608,3.42,0.6,10.2,5.598039999999999,2.8225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.44,0.09,2.2,0.063,0.99444,3.42,0.69,11.3,6.147220000000001,2.6375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.1,0.705,0.1,2.8,0.081,0.99631,3.6,0.66,10.2,5.598154999999999,2.6262499999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.2,0.53,0.13,2.0,0.058,0.99573,3.21,0.68,9.9,5.447865,2.7675,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
8.0,0.39,0.3,1.9,0.074,0.99717,3.39,0.61,9.0,4.998585,3.0200000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.6,0.56,0.14,2.4,0.064,0.99397,3.42,0.62,11.7,6.346985,2.6799999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.55,0.13,2.2,0.075,0.9959,3.36,0.59,9.7,5.34795,2.76,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.53,0.08,1.9,0.077,0.99528,3.6,0.68,10.3,5.64764,2.5775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.4,0.58,0.08,1.9,0.059,0.99484,3.5,0.64,10.2,5.59742,2.39,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.2,0.64,0.09,2.5,0.081,0.99538,3.57,0.63,12.0,6.49769,2.625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.2,0.39,0.32,1.8,0.065,0.99714,3.46,0.78,9.9,5.44857,2.8425000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.52,0.08,4.4,0.071,0.99646,3.56,0.63,11.6,6.29823,2.5900000000000003,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.4,0.25,0.29,2.2,0.054,0.99666,3.4,0.76,10.9,5.94833,2.835,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.7,0.855,0.02,1.9,0.064,0.99472,3.3,0.56,10.75,5.8723600000000005,2.71875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
11.1,0.44,0.42,2.2,0.064,0.99758,3.25,0.57,10.4,5.69879,3.8024999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
8.4,0.37,0.43,2.3,0.063,0.9955,3.17,0.81,11.2,6.09775,3.0925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.63,0.33,1.8,0.059,0.99531,3.36,0.64,10.1,5.547655,2.705,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.57,0.02,2.0,0.072,0.99575,3.36,0.61,10.2,5.597874999999999,2.7375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.6,0.1,1.6,0.048,0.99306,3.55,0.51,12.1,6.54653,2.6374999999999997,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
11.2,0.4,0.5,2.0,0.099,0.99783,3.1,0.58,10.4,5.698915,3.8,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.4,0.36,0.3,1.8,0.074,0.99419,3.24,0.7,11.4,6.197095,2.825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.68,0.0,2.3,0.087,0.99783,3.45,0.53,9.5,5.248915,2.8075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.67,0.0,2.3,0.083,0.99768,3.44,0.54,9.4,5.198840000000001,2.8024999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.68,0.01,3.7,0.103,0.99586,3.51,0.66,11.3,6.147930000000001,2.625,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.3,0.735,0.0,2.2,0.08,0.99765,3.41,0.6,9.4,5.198825,2.86125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.56,0.17,1.7,0.065,0.99514,3.44,0.68,10.55,5.77257,2.7925,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.88,0.04,2.2,0.066,0.99636,3.53,0.56,9.9,5.44818,2.7624999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.63,0.33,6.7,0.235,0.99787,3.22,0.56,9.5,5.248935,2.77,Sweet,Intense,"Balanced,Structured",Medium,Live
6.7,0.67,0.02,1.9,0.061,0.99489,3.39,0.82,10.9,5.947445,2.695,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.16,0.64,2.1,0.059,0.99494,3.34,0.71,11.2,6.0974699999999995,2.71,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.56,0.13,1.6,0.077,0.99629,3.34,0.59,9.2,5.098145,2.7575000000000003,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.2,0.51,0.14,1.9,0.056,0.99396,3.48,0.57,11.5,6.24698,2.5825,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.4,0.36,0.53,2.2,0.23,0.9934,3.37,0.93,12.4,6.6967,2.665,Semi-Dry,Intense,Robust,Full-Bodied,Live
6.4,0.38,0.14,2.2,0.038,0.99514,3.44,0.65,11.1,6.0475699999999994,2.59,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.3,0.69,0.32,2.2,0.069,0.99632,3.33,0.51,9.5,5.24816,2.91,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.58,0.2,2.4,0.075,0.99467,3.58,0.67,12.5,6.747335,2.59,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
5.6,0.31,0.78,13.9,0.074,0.99677,3.39,0.48,10.5,5.748385,2.52,Sweet,"Complex,Spicy",Soft,Medium,Liveliness
7.5,0.52,0.4,2.2,0.06,0.99474,3.26,0.64,11.8,6.3973700000000004,2.92,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
8.0,0.3,0.63,1.6,0.081,0.99588,3.3,0.78,10.8,5.89794,3.0575,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.7,0.15,5.1,0.076,0.99622,3.54,0.6,11.9,6.44811,2.6475,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.67,0.15,1.8,0.118,0.9954,3.42,0.67,11.3,6.1477,2.76,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.4,0.35,0.33,2.4,0.068,0.9947,3.36,0.6,11.9,6.44735,2.86,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.715,0.1,2.6,0.053,0.99362,3.57,0.5,11.9,6.44681,2.62125,Semi-Dry,Simple,Soft,Medium,Liveliness
6.2,0.46,0.29,2.1,0.074,0.99578,3.33,0.62,9.8,5.39789,2.5700000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.7,0.32,0.44,2.4,0.061,0.99484,3.29,0.8,11.6,6.29742,2.6875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.39,0.44,2.6,0.066,0.99494,3.3,0.84,11.5,6.24747,2.8324999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.31,0.41,2.4,0.065,0.99492,3.34,0.85,11.4,6.19746,2.8899999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.61,0.11,1.8,0.066,0.99483,3.55,0.66,10.9,5.947415,2.5175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.2,0.66,0.33,2.5,0.068,0.99414,3.27,0.78,12.8,6.89707,2.8649999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.6,0.725,0.2,7.8,0.073,0.9977,3.29,0.54,9.2,5.09885,2.70375,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.3,0.55,0.15,1.8,0.077,0.99314,3.32,0.82,11.6,6.29657,2.58,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.4,0.74,0.09,1.7,0.089,0.99402,3.67,0.56,11.6,6.29701,2.475,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.8,0.62,0.08,1.9,0.068,0.99651,3.42,0.82,9.5,5.248255,2.73,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.6,0.08,2.0,0.09,0.9949,3.45,0.58,10.5,5.74745,2.5825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.9,0.55,0.1,2.2,0.062,0.99512,3.52,0.76,11.2,6.09756,2.5175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.9,0.645,0.12,2.0,0.075,0.99547,3.57,0.71,10.2,5.597734999999999,2.55875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.0,0.31,0.47,3.6,0.067,0.99549,3.39,0.66,11.0,5.997745,2.5425,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
