fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
7.9,0.37,0.31,2.85,0.037,0.9911,3.19,0.36,11.9,6.44555,2.9425,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.2,0.35,0.25,5.6,0.032,0.99334,2.93,0.66,10.3,5.64667,2.6825,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.2,0.32,0.24,5.6,0.033,0.99334,2.92,0.66,10.3,5.64667,2.67,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.6,0.1,0.33,1.0,0.031,0.99094,3.06,0.68,11.2,6.09547,2.7725,Dry,"Complex,Spicy",Robust,Medium,Live
6.2,0.25,0.31,3.2,0.03,0.99014,3.18,0.31,12.0,6.49507,2.485,Semi-Dry,Simple,Soft,Medium,Live
7.6,0.32,0.25,9.5,0.03,0.99367,3.1,0.44,12.1,6.546835,2.8175,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.6,0.21,0.29,1.8,0.026,0.99183,3.37,0.48,11.2,6.095915,2.6174999999999997,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.16,0.36,2.6,0.029,0.99126,3.11,0.37,11.2,6.09563,2.6575,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.6,0.24,0.38,8.0,0.042,0.99577,3.21,0.46,9.2,5.097885,2.6075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.23,0.25,1.6,0.036,0.99256,3.3,0.54,10.3,5.64628,2.62,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.23,0.28,9.65,0.025,0.9925,3.28,0.38,11.3,6.14625,2.3725,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.5,0.22,0.5,16.4,0.048,0.99904,3.02,0.49,8.8,4.899520000000001,2.56,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.0,0.18,0.37,1.5,0.043,0.99216,3.18,0.5,10.8,5.89608,2.6825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.46,0.31,5.0,0.027,0.99165,3.26,0.6,11.5,6.245825,2.6325,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.6,0.26,0.38,6.5,0.17,0.9956,3.19,0.38,9.4,5.1978,2.6075,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.7,0.26,0.39,6.4,0.171,0.99562,3.19,0.38,9.4,5.1978100000000005,2.635,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.5,0.28,0.39,10.2,0.045,0.9972,3.16,0.63,9.6,5.2985999999999995,2.8325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.2,0.22,1.3,0.049,0.99296,3.74,0.43,10.0,5.49648,2.44,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.21,0.44,7.4,0.045,0.9957,3.24,0.46,9.1,5.0478499999999995,2.5725000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.8,0.24,0.37,7.45,0.043,0.99579,3.2,0.5,9.4,5.197895,2.6525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.25,0.28,7.2,0.04,0.99541,3.14,0.6,10.1,5.547705,2.8675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.16,0.29,10.4,0.046,0.99518,3.2,0.4,10.8,5.89759,2.6125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.2,0.28,0.29,1.1,0.028,0.99168,3.24,0.54,10.0,5.49584,2.2525000000000004,Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.5,0.26,0.3,4.6,0.027,0.99085,3.15,0.38,12.0,6.495425,2.8025,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
8.2,0.37,0.64,13.9,0.043,0.99873,2.99,0.8,9.3,5.149365,3.05,Sweet,"Complex,Spicy",Robust,Medium,Brilliant
7.6,0.4,0.27,5.2,0.03,0.99172,3.22,0.62,12.3,6.645860000000001,2.8725,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.5,0.26,0.25,1.7,0.038,0.99312,3.45,0.56,10.4,5.69656,2.865,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.23,0.32,16.4,0.045,0.9972,3.22,0.42,10.5,5.7486,2.6675000000000004,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
5.3,0.2,0.31,3.6,0.036,0.99278,3.41,0.5,9.8,5.39639,2.3049999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.8,0.3,0.22,6.2,0.06,0.99858,3.18,0.51,9.2,5.09929,2.625,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.9,0.51,0.36,6.2,0.051,0.9984,3.09,0.53,9.7,5.3492,2.965,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.9,0.51,0.34,2.6,0.049,0.99335,3.09,0.51,10.0,5.496675,2.96,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.1,0.29,0.28,9.3,0.048,0.9949,3.13,0.49,10.3,5.64745,2.7,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.2,0.28,9.1,0.047,0.99532,3.16,0.47,9.8,5.39766,2.7600000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.32,0.28,4.8,0.034,0.99026,3.08,0.47,12.4,6.69513,2.62,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.2,0.19,12.3,0.048,0.99668,3.16,0.42,9.3,5.14834,2.4625000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.23,0.28,2.7,0.048,0.9952,3.26,0.72,9.5,5.2476,2.9425,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.7,0.44,0.22,4.3,0.032,0.99015,3.26,0.53,12.8,6.895075,2.6550000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.0,0.34,0.3,1.8,0.045,0.9914,2.99,0.45,10.8,5.895700000000001,2.6574999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.17,0.36,1.4,0.036,0.99006,3.19,0.66,12.0,6.49503,2.63,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.1,0.43,0.3,6.6,0.025,0.99126,3.18,0.46,12.6,6.79563,2.7525,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
5.8,0.315,0.27,1.55,0.026,0.98994,3.37,0.4,11.9,6.4449700000000005,2.4387499999999998,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.9,0.17,0.28,0.7,0.027,0.98985,3.13,0.32,10.6,5.794925,2.37,Dry,Simple,Soft,Medium,Liveliness
6.6,0.34,0.18,6.4,0.082,0.9971,3.42,0.48,9.2,5.0985499999999995,2.635,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.6,0.33,0.34,11.8,0.059,0.99882,3.17,0.52,10.0,5.49941,3.11,Semi-Dry,Intense,"Balanced,Structured",Medium,Brilliant
5.6,0.12,0.26,4.3,0.038,0.99477,3.36,0.46,9.2,5.097385,2.335,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Liveliness
5.8,0.13,0.26,5.1,0.039,0.99478,3.36,0.47,9.3,5.147390000000001,2.3874999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.7,0.18,0.35,5.8,0.055,0.99576,3.24,0.54,10.2,5.59788,2.8675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.16,0.36,5.9,0.054,0.99578,3.25,0.54,10.2,5.59789,2.8675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.26,0.15,1.3,0.06,0.99354,3.14,0.51,8.7,4.846769999999999,2.3875,Semi-Dry,Intense,"Balanced,Structured",Light,Liveliness
6.4,0.27,0.29,10.8,0.028,0.99356,3.18,0.37,11.2,6.09678,2.535,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.9,0.16,0.37,1.8,0.034,0.98952,2.93,0.59,12.0,6.49476,2.5900000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.44,0.44,14.4,0.048,0.99955,3.26,0.54,8.8,4.899775,2.6350000000000002,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.3,0.2,0.24,1.7,0.052,0.99374,3.8,0.66,10.8,5.896870000000001,2.635,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.2,0.29,0.32,3.6,0.026,0.9892,3.31,0.37,13.1,7.0446,2.5300000000000002,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
7.0,0.36,0.32,10.5,0.045,0.9935,3.09,0.33,11.6,6.296749999999999,2.6925,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.6,0.2,0.36,1.9,0.043,0.99237,3.29,0.54,11.3,6.146185,2.8625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.2,0.37,1.65,0.025,0.99022,3.11,0.45,11.4,6.195110000000001,2.595,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.2,0.235,0.34,1.9,0.036,0.99032,3.4,0.44,12.2,6.59516,2.54375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.965,0.6,65.8,0.074,1.03898,3.39,0.69,11.7,6.36949,3.18875,Sweet,Intense,Robust,Medium,Brilliant
8.0,0.3,0.36,11.0,0.034,0.99354,3.05,0.41,12.2,6.596769999999999,2.9275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.4,0.42,6.2,0.066,0.99552,3.12,0.54,9.4,5.197760000000001,2.71,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.9,0.4,0.43,6.2,0.065,0.99552,3.11,0.53,9.4,5.197760000000001,2.71,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.9,0.31,0.32,1.6,0.036,0.99068,3.19,0.45,11.4,6.19534,2.68,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.16,0.37,1.3,0.036,0.98964,3.19,0.51,12.4,6.69482,2.605,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.15,0.31,5.3,0.038,0.9923,3.3,0.39,10.5,5.74615,2.34,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.5,0.15,0.32,14.0,0.031,0.99437,3.26,0.38,11.5,6.247185,2.3075,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.3,0.2,0.26,1.6,0.04,0.99238,3.34,0.44,10.8,5.896190000000001,2.775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.17,0.71,11.8,0.038,0.99801,3.03,0.46,8.9,4.9490050000000005,2.8524999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.5,0.18,0.72,9.6,0.039,0.99802,3.03,0.46,8.9,4.94901,2.8575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.0,0.27,0.48,6.1,0.042,0.99566,3.2,0.5,9.4,5.19783,2.7375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.26,0.31,3.6,0.025,0.99066,2.99,0.47,12.1,6.54533,2.8400000000000003,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.4,0.3,0.32,1.7,0.03,0.9929,3.17,0.66,10.9,5.9464500000000005,2.7975,Semi-Dry,Simple,Robust,Medium,Live
6.7,0.16,0.34,1.6,0.026,0.9934,3.34,0.58,10.1,5.5466999999999995,2.635,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.6,0.36,0.24,0.9,0.038,0.99066,3.23,0.39,11.0,5.99533,2.6075,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.17,0.41,1.6,0.052,0.99228,3.19,0.49,10.8,5.896140000000001,2.7425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.11,0.47,10.6,0.052,0.9958,2.91,0.34,9.3,5.1479,2.3725,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
6.0,0.21,0.34,2.0,0.042,0.99052,3.44,0.42,11.4,6.19526,2.4975,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.325,0.82,1.2,0.152,0.99312,2.99,0.38,9.2,5.096559999999999,2.70875,Dry,Intense,"Balanced,Structured",Light,Live
6.6,0.4,0.46,6.2,0.056,0.9968,3.5,0.6,9.9,5.4484,2.74,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.2,0.24,9.2,0.044,0.99502,3.22,0.44,10.5,5.74751,2.54,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.27,0.34,5.0,0.04,0.99084,3.06,0.48,12.4,6.69542,2.8175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.26,0.4,6.3,0.047,0.99573,3.18,0.53,9.5,5.247865,2.7600000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.26,0.32,16.2,0.044,0.99644,3.17,0.37,11.2,6.0982199999999995,2.7125,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.22,0.34,11.6,0.05,0.99526,3.22,0.4,10.8,5.89763,2.5949999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.45,0.43,7.2,0.064,0.9954,3.12,0.44,9.4,5.1977,2.65,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.17,0.3,1.1,0.031,0.99095,3.17,0.58,11.0,5.995475,2.5599999999999996,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.44,0.28,3.4,0.048,0.99188,3.21,0.37,11.3,6.14594,2.7825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.15,0.27,1.4,0.041,0.9909,3.28,0.38,11.2,6.09545,2.475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.26,0.3,9.3,0.05,0.99581,3.21,0.5,10.4,5.697905,2.7675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.22,0.29,0.9,0.034,0.98936,3.14,0.36,11.1,6.04468,2.3625,Dry,"Complex,Spicy",Soft,Medium,Liveliness
6.5,0.37,0.33,3.5,0.036,0.99136,3.18,0.38,11.2,6.09568,2.595,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.375,0.38,1.7,0.036,0.99142,3.29,0.39,10.5,5.74571,2.38625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.9,0.2,0.4,1.3,0.047,0.99232,3.2,0.45,10.0,5.49616,2.4250000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.22,0.38,1.3,0.046,0.99232,3.2,0.47,10.0,5.49616,2.425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.22,0.31,5.6,0.049,0.993,3.1,0.42,10.9,5.9465,2.9075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.22,0.29,7.4,0.028,0.99311,3.15,0.56,10.9,5.946555,2.54,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.8,0.2,0.34,1.0,0.035,0.98993,3.5,0.42,11.7,6.344964999999999,2.46,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.31,0.07,1.5,0.033,0.99208,3.16,0.42,10.0,5.49604,2.535,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.43,0.37,10.0,0.169,0.99776,3.02,0.64,9.5,5.24888,2.88,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.7,0.24,0.29,14.9,0.053,0.99839,3.03,0.52,9.0,4.999195,2.565,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.3,0.23,0.34,9.3,0.052,0.99574,3.04,0.56,10.0,5.49787,2.7275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.2,0.39,1.0,0.041,0.99093,3.08,0.43,11.9,6.445465,2.8925,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.29,0.31,3.9,0.027,0.99035,3.24,0.6,12.6,6.7951749999999995,2.61,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.6,0.21,0.36,0.8,0.034,0.99165,3.24,0.68,10.5,5.745825,2.6025,Dry,"Complex,Spicy",Robust,Medium,Live
7.3,0.21,0.33,1.0,0.037,0.9923,3.11,0.52,10.2,5.59615,2.7375,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.1,0.11,0.32,1.6,0.028,0.99008,3.57,0.52,12.2,6.59504,2.275,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.5,0.15,0.32,1.3,0.036,0.98964,3.18,0.41,12.3,6.64482,2.5375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.19,0.46,1.1,0.032,0.9909,3.36,0.5,10.4,5.69545,2.4025,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.2,0.23,0.23,1.2,0.018,0.99178,3.05,0.28,10.6,5.79589,2.4275,Dry,Simple,Soft,Medium,Live
6.0,0.17,0.29,5.0,0.028,0.99076,3.14,0.34,12.3,6.64538,2.4,Semi-Dry,Simple,Soft,Medium,Liveliness
4.2,0.17,0.36,1.8,0.029,0.98999,3.65,0.89,12.0,6.494995,2.095,Semi-Dry,Simple,Robust,Medium,Liveliness
5.8,0.21,0.32,1.6,0.045,0.98946,3.23,0.94,12.4,6.69473,2.39,Semi-Dry,"Complex,Spicy",Robust,Medium,Liveliness
5.4,0.23,0.36,1.5,0.03,0.98976,3.24,0.99,12.1,6.54488,2.3075,Semi-Dry,Simple,Robust,Medium,Liveliness
6.4,0.22,0.31,13.9,0.04,0.99672,3.21,0.38,10.7,5.84836,2.535,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.15,0.55,5.9,0.045,0.99482,2.97,0.4,9.3,5.147410000000001,2.5425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.32,0.33,2.1,0.027,0.98945,3.37,0.42,12.7,6.8447249999999995,2.4800000000000004,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
5.7,0.37,0.3,1.1,0.029,0.98883,3.18,0.39,11.7,6.344415,2.3875,Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.9,0.25,0.35,6.7,0.039,0.99362,2.93,0.49,10.7,5.84681,2.8575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.21,0.28,2.7,0.033,0.99075,2.99,0.43,11.8,6.3953750000000005,2.67,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.24,0.3,6.7,0.039,0.99436,3.2,0.39,9.9,5.44718,2.685,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.475,0.33,3.95,0.047,0.98988,3.23,0.53,13.4,7.19494,2.7087499999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.0,0.28,0.32,7.75,0.032,0.99158,3.12,0.64,12.8,6.895790000000001,2.68,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.9,0.4,0.3,10.6,0.033,0.99265,3.15,0.45,12.8,6.896325,2.6875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.6,0.41,0.31,1.6,0.042,0.99195,3.13,0.41,10.5,5.745975,2.6125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.2,0.28,2.5,0.032,0.99168,3.31,0.55,11.5,6.24584,2.5475000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.22,0.34,0.7,0.04,0.9918,3.04,0.37,10.5,5.7459,3.0250000000000004,Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
8.4,0.36,0.36,11.1,0.032,0.99313,2.95,0.39,13.0,6.996565,3.0175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Brilliant
5.2,0.285,0.29,5.15,0.035,0.9895,3.19,0.34,12.4,6.69475,2.24125,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
6.9,0.2,0.3,4.7,0.041,0.9932,3.16,0.35,10.2,5.5966,2.64,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.2,0.16,0.34,1.7,0.038,0.9909,3.33,0.86,12.0,6.49545,2.5075000000000003,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.4,0.125,0.36,1.4,0.044,0.99014,3.15,0.5,11.7,6.34507,2.50875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.44,0.26,2.0,0.054,0.9952,3.58,0.57,10.0,5.4976,2.67,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.31,0.39,7.5,0.055,0.99652,3.37,0.54,10.3,5.6482600000000005,2.7675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.6,0.18,0.28,0.8,0.032,0.99104,2.99,0.38,11.1,6.04552,3.0124999999999997,Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.2,0.21,0.26,13.1,0.05,0.99772,3.31,0.46,9.0,4.99886,2.495,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.1,0.16,0.37,1.1,0.031,0.9922,3.4,0.58,10.5,5.7461,2.5075,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.25,0.32,0.9,0.034,0.99114,3.31,0.58,10.8,5.89557,2.5700000000000003,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.31,0.26,1.7,0.073,0.9938,3.1,0.46,9.8,5.3969000000000005,2.8175,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.26,0.46,6.9,0.047,0.99594,3.2,0.45,9.3,5.147970000000001,2.63,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.2,0.31,1.0,0.031,0.99035,3.24,0.52,11.3,6.145175,2.4875,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.18,0.3,1.0,0.031,0.99032,3.23,0.52,11.3,6.145160000000001,2.4775,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.37,0.2,7.6,0.031,0.99558,3.22,0.48,9.5,5.24779,2.4725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.18,0.3,1.2,0.046,0.99413,3.03,0.38,9.3,5.1470650000000004,2.8024999999999998,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.44,0.26,3.1,0.053,0.98982,3.22,0.39,12.7,6.84491,2.48,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.1,0.36,0.4,1.95,0.033,0.98934,3.2,0.45,13.5,7.24467,2.765,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.7,0.28,0.28,2.2,0.019,0.9902,3.06,0.52,11.2,6.0950999999999995,2.33,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.4,0.16,0.32,8.75,0.038,0.99449,3.19,0.41,10.7,5.847245,2.5175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.28,0.4,11.9,0.032,0.99629,3.01,0.46,10.8,5.898145,2.7725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.39,0.31,2.7,0.054,0.9948,3.46,0.57,10.5,5.7474,2.715,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.44,0.47,5.45,0.014,0.98984,3.13,0.32,13.0,6.9949200000000005,2.635,Semi-Dry,Simple,Soft,Full-Bodied,Live
5.6,0.21,0.4,1.3,0.041,0.9901,3.22,0.95,11.6,6.29505,2.3575,Semi-Dry,"Complex,Spicy",Robust,Medium,Liveliness
6.4,0.25,0.32,11.3,0.038,0.99573,3.14,0.5,10.2,5.597865,2.5275000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.3,0.21,0.29,0.7,0.028,0.99215,3.3,0.4,9.8,5.396075000000001,2.275,Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.1,0.27,0.28,1.25,0.023,0.98993,2.95,0.3,11.4,6.194965,2.65,Semi-Dry,Simple,Soft,Medium,Live
5.2,0.17,0.27,0.7,0.03,0.99218,3.3,0.41,9.8,5.39609,2.2350000000000003,Dry,Simple,"Balanced,Structured",Medium,Liveliness
7.2,0.3,0.3,8.7,0.022,0.99576,3.11,0.61,10.6,5.79788,2.7275,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.8,0.26,0.46,8.3,0.037,0.99601,3.17,0.47,9.3,5.148005,2.6725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
4.9,0.33,0.31,1.2,0.016,0.98713,3.33,0.59,14.0,7.493565,2.2175000000000002,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
6.8,0.26,0.48,6.2,0.049,0.99582,3.21,0.45,9.4,5.19791,2.6875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.28,0.52,5.0,0.078,0.99494,3.1,0.36,9.0,4.99747,2.475,Semi-Dry,Intense,Soft,Light,Live
6.1,0.27,0.25,1.8,0.041,0.9929,3.08,0.54,9.0,4.99645,2.425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.4,0.29,0.3,2.9,0.036,0.99037,3.29,0.6,12.4,6.695185,2.5700000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.35,0.24,6.0,0.042,0.99304,3.14,0.44,11.3,6.146520000000001,2.7825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.1,0.12,0.38,0.9,0.034,0.99026,2.8,0.55,12.0,6.49513,2.8499999999999996,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.12,0.3,1.1,0.031,0.98986,3.01,0.56,11.7,6.34493,2.4575,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.4,0.26,5.45,0.016,0.98951,2.84,0.54,13.2,7.094754999999999,2.7,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
7.7,0.11,0.34,14.05,0.04,0.99634,3.07,0.59,11.0,5.99817,2.805,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.23,0.41,8.0,0.03,0.99368,3.22,0.54,11.0,5.99684,2.6900000000000004,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.9,0.38,0.38,13.1,0.112,0.99792,3.02,0.48,9.2,5.09896,2.67,Sweet,Intense,"Balanced,Structured",Medium,Live
7.5,0.38,0.29,4.9,0.021,0.99026,3.08,0.48,13.0,6.99513,2.8125,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
5.8,0.19,0.24,1.3,0.044,0.99362,3.77,0.6,10.6,5.79681,2.5,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.34,0.26,2.2,0.021,0.98919,3.55,0.49,13.0,6.994595,2.4124999999999996,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.7,0.2,0.3,1.4,0.025,0.99104,3.11,0.44,11.0,5.99552,2.5775,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
